UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U115436,12,8,2256.0,PR101686,Linux,PR101340,2,10
U115437,13,6,1209.0,,Windows,,1,11
U115438,0,3,1958.0,PR100794,Mac OS X,PR100156,0,0
U115439,10,4,1379.0,PR100145,Andriod,PR100017,6,4
U115440,1,2,1829.0,PR100192,Windows,PR100133,1,0
U115442,2,4,1197.0,PR101289,Andriod,PR101289,2,0
U115443,6,4,1312.0,PR100145,Andriod,PR100686,3,2
U115444,19,7,1760.0,PR100072,Windows,PR100123,6,9
U115445,2,2,1269.0,PR100348,Mac OS X,PR100217,0,2
U115446,3,1,1312.0,PR100145,Andriod,PR100312,2,1
U115448,5,2,1312.0,PR100145,Andriod,PR100277,2,2
U115449,5,4,1654.0,PR100200,Windows,PR100166,4,1
U115450,4,4,1504.0,PR100166,Windows,PR100469,0,2
U115451,6,3,1312.0,PR100145,Andriod,PR101328,4,1
U115452,9,7,1191.0,PR100910,Andriod,PR100910,6,2
U115453,0,0,1960.0,,Andriod,PR100352,0,0
U115454,2,1,2150.0,PR100279,Windows,PR100371,0,1
U115455,7,4,1180.0,,Windows,PR100173,1,5
U115456,2,2,1232.0,PR102308,Windows,PR101041,1,1
U115457,2,3,1515.0,,Andriod,PR101792,2,0
U115458,0,0,3477.0,PR100134,Windows,PR101355,0,0
U115459,26,3,1381.0,PR100145,Andriod,PR100017,10,12
U115460,53,9,2753.0,PR100268,Windows,PR102276,3,44
U115461,9,3,1380.0,PR100145,Windows,PR100872,3,5
U115462,4,5,1312.0,PR100321,Andriod,PR100436,3,1
U115463,8,3,1928.0,PR102782,Windows,PR100244,1,6
U115464,0,0,1238.0,PR100204,Windows,PR100036,0,0
U115465,2,1,1216.0,PR100355,Windows,PR100086,1,0
U115466,15,6,1381.0,PR100144,Andriod,PR100144,6,8
U115467,8,3,1379.0,PR100145,Andriod,PR100017,3,2
U115468,59,2,1200.0,PR100348,Linux,PR100348,3,48
U115469,2,2,1570.0,PR100753,Windows,PR100663,0,1
U115470,2,2,1638.0,PR100017,Linux,PR100120,0,1
U115471,4,4,1185.0,PR100909,Windows,PR100044,2,2
U115472,1,1,1192.0,PR100145,Andriod,,1,0
U115473,0,2,1178.0,PR100021,Windows,PR100428,0,0
U115474,6,3,1381.0,PR100145,Andriod,PR100145,3,3
U115475,5,3,1191.0,PR100910,Andriod,PR100910,3,2
U115476,5,4,2253.0,PR100059,Windows,PR100771,1,3
U115477,16,4,1379.0,PR100145,Andriod,PR100145,4,6
U115478,1,19,1550.0,PR100852,Ios,PR100364,1,0
U115479,22,13,1540.0,,Windows,PR100737,7,11
U115480,7,4,1192.0,PR100145,Andriod,PR100145,2,4
U115481,1,0,1583.0,,Andriod,PR100269,1,0
U115482,7,4,1192.0,PR100017,Andriod,PR100145,1,4
U115483,6,2,1192.0,PR100145,Windows,PR100145,4,2
U115484,9,3,1379.0,PR100145,Andriod,PR100145,5,3
U115485,9,3,1192.0,PR100145,Andriod,PR100145,5,1
U115486,6,4,1379.0,PR100017,Andriod,PR100145,3,2
U115487,5,3,1312.0,PR100145,Andriod,PR100885,4,0
U115488,11,3,1192.0,PR100145,Andriod,,4,6
U115489,1,1,2367.0,PR100749,Windows,PR100102,0,0
U115490,0,0,1387.0,PR100369,Andriod,PR100080,0,0
U115491,4,1,1192.0,PR100145,Andriod,PR100017,3,1
U115493,4,2,1850.0,PR100980,Mac OS X,PR100801,0,3
U115494,0,1,1184.0,PR101616,Andriod,PR100102,0,0
U115495,0,0,1211.0,PR100630,Windows,PR100630,0,0
U115496,2,2,1380.0,PR100145,Andriod,PR100309,1,1
U115497,12,6,1827.0,PR100017,Windows,PR100017,5,6
U115498,10,8,1221.0,PR100017,Windows,PR100301,6,2
U115499,3,2,1312.0,PR100017,Andriod,PR100145,1,1
U115500,11,4,1226.0,PR100241,Andriod,PR100822,5,5
U115501,2,2,1230.0,PR100734,Windows,PR100102,1,1
U115502,9,7,1303.0,PR100166,Windows,PR100390,2,4
U115503,14,5,1198.0,PR100070,Andriod,PR100629,4,4
U115505,1,1,1312.0,PR100073,Windows,PR100166,0,1
U115506,2,1,1226.0,PR100901,Windows,PR100017,0,2
U115507,0,0,1181.0,PR100430,Andriod,PR100064,0,0
U115508,0,0,1250.0,PR100390,Windows,PR100390,0,0
U115509,2,2,1381.0,PR100064,Andriod,PR100145,0,2
U115510,26,8,1230.0,PR100166,Windows,PR100166,11,13
U115511,15,4,1709.0,PR100692,Windows,PR100283,2,10
U115512,3,3,1308.0,PR100145,Andriod,PR100833,2,1
U115513,1,1,1312.0,PR100017,Andriod,PR100145,1,0
U115514,3,1,1312.0,PR100145,Andriod,PR100328,2,1
U115515,0,0,1198.0,PR100668,Andriod,PR100859,0,0
U115516,3,2,1312.0,PR100145,Andriod,PR100145,2,1
U115517,3,2,1312.0,,Andriod,PR100145,2,1
U115518,1,1,1186.0,PR103501,Andriod,PR100633,0,0
U115519,2,2,2473.0,PR100042,Andriod,PR100352,0,2
U115520,14,9,1261.0,,Andriod,PR100668,6,6
U115521,3,1,1192.0,PR100355,Andriod,PR100123,0,2
U115522,13,2,1753.0,PR100352,Andriod,PR100352,1,12
U115523,2,1,1192.0,PR100145,Windows,PR100145,1,1
U115524,12,2,1279.0,PR100850,Andriod,PR100850,4,5
U115525,0,0,1777.0,PR104307,Windows,PR100451,0,0
U115526,9,4,1312.0,PR100017,Andriod,PR100145,6,1
U115528,2,1,1379.0,,Andriod,PR100679,1,1
U115529,1,1,1363.0,PR100384,Windows,PR100561,0,1
U115530,9,3,1380.0,PR100145,Andriod,PR100017,4,5
U115531,21,11,1519.0,PR100390,Windows,PR100390,10,9
U115532,4,3,1950.0,PR100145,Andriod,PR100036,2,0
U115533,0,0,2258.0,PR100166,Andriod,PR100017,0,0
U115534,1,1,1184.0,PR100401,Andriod,PR100102,1,0
U115535,7,4,1312.0,PR100086,Andriod,PR100145,0,3
U115536,3,3,1524.0,PR100060,Windows,PR102500,2,1
U115537,1,3,1262.0,PR100252,Windows,PR100252,1,0
U115538,1,0,1941.0,,Andriod,PR100102,1,0
U115539,3,2,1261.0,PR100138,Linux,,0,3
U115540,7,7,1210.0,PR100732,Windows,PR100876,2,2
U115541,10,5,1188.0,PR100070,Windows,PR100070,6,3
U115542,0,0,1566.0,PR101862,Windows,PR100251,0,0
U115544,2,3,1368.0,PR100279,Windows,PR101907,2,0
U115545,17,4,1211.0,PR100193,Windows,PR100193,2,14
U115546,3,2,1356.0,PR100741,Windows,PR100166,1,2
U115547,2,2,2987.0,PR100135,Linux,PR101330,2,0
U115548,0,2,1239.0,PR100209,Andriod,PR100200,0,0
U115549,2,2,1243.0,PR100070,Andriod,PR100481,2,0
U115550,0,0,1871.0,PR101765,Andriod,PR100273,0,0
U115551,4,2,1557.0,PR100719,Andriod,PR100390,1,1
U115552,1,1,1381.0,PR100428,Andriod,PR100872,1,0
U115553,1,1,1183.0,PR100017,Windows,PR100122,0,1
U115554,4,4,1379.0,PR100145,Andriod,PR100145,2,2
U115555,18,5,1188.0,PR100070,Andriod,PR100469,9,5
U115556,1,4,1208.0,PR100115,Andriod,PR100457,1,0
U115557,0,0,2230.0,PR100494,Windows,PR100202,0,0
U115558,5,2,1192.0,PR100145,Andriod,PR100312,3,0
U115559,9,3,1312.0,PR100145,Andriod,PR100017,1,6
U115560,2,1,1192.0,PR100469,Windows,PR100102,2,0
U115561,1,2,1185.0,PR100449,Windows,PR103997,1,0
U115562,18,8,1180.0,PR100390,Windows,PR100166,4,14
U115563,0,0,1206.0,PR100209,Windows,PR100209,0,0
U115564,17,7,1188.0,PR100028,Windows,PR100017,9,8
U115565,11,10,1200.0,PR100145,Andriod,PR101143,9,0
U115566,16,7,1188.0,PR100070,Andriod,PR100469,10,3
U115567,9,3,1189.0,PR100086,Andriod,,5,4
U115568,5,3,1502.0,PR100308,Windows,PR100200,1,1
U115569,5,3,1203.0,PR100859,Andriod,PR100747,3,2
U115570,22,11,1188.0,PR100017,Windows,PR100028,5,12
U115571,0,0,2186.0,PR100340,Windows,PR100177,0,0
U115572,5,3,1379.0,PR100017,Andriod,PR100102,1,4
U115573,6,4,1192.0,PR100145,Andriod,,5,0
U115574,25,9,1188.0,PR100070,Andriod,PR100378,10,14
U115575,11,6,1192.0,PR100145,Windows,PR100145,4,6
U115576,3,2,1381.0,PR100145,Andriod,PR100269,2,1
U115577,1,3,1188.0,PR100578,Windows,PR100417,1,0
U115578,0,1,1431.0,PR102261,Mac OS X,PR100020,0,0
U115579,2,1,1222.0,PR100453,Andriod,PR100578,1,1
U115580,14,3,1379.0,PR100145,Andriod,PR100145,7,7
U115581,8,8,1188.0,PR100872,Windows,PR101765,4,2
U115582,5,3,1192.0,PR100017,Andriod,PR101026,2,3
U115583,0,0,1233.0,PR100251,Andriod,PR100164,0,0
U115584,1,1,1208.0,PR100070,Windows,PR100017,0,1
U115585,4,1,3087.0,PR100706,Windows,PR100018,1,2
U115587,24,14,1188.0,PR100469,Andriod,PR100144,16,4
U115588,0,0,1300.0,PR100015,Windows,PR100095,0,0
U115589,17,14,1367.0,,Windows,PR101760,7,9
U115590,3,1,1419.0,,Mac OS X,PR100098,2,0
U115591,30,13,1188.0,PR100070,Andriod,PR100028,19,8
U115592,24,10,1188.0,PR100070,Andriod,PR100028,15,5
U115593,1,1,1194.0,PR100859,Andriod,PR100003,1,0
U115594,2,1,1208.0,,Andriod,PR100771,0,0
U115595,0,0,1265.0,PR100906,Windows,PR100788,0,0
U115596,1,8,1432.0,PR100145,Windows,PR100579,0,1
U115597,18,7,1188.0,PR100070,Andriod,PR100070,11,5
U115598,1,1,1191.0,PR100015,Windows,PR100178,1,0
U115599,12,7,2437.0,PR100963,Windows,PR100263,2,7
U115600,39,11,1528.0,PR100017,Andriod,,13,18
U115601,16,7,1188.0,PR100070,Windows,PR100732,9,4
U115602,9,5,1280.0,PR100515,Windows,PR100030,3,5
U115603,0,0,1268.0,PR100073,Windows,PR100074,0,0
U115604,0,0,1243.0,PR100268,Mac OS X,PR101292,0,0
U115605,3,3,1234.0,PR100924,Mac OS X,PR100809,0,3
U115606,1,0,1688.0,PR100017,Windows,PR100017,0,1
U115607,1,7,1293.0,PR101773,Linux,,0,0
U115608,14,2,1192.0,PR100145,Andriod,PR100145,5,7
U115609,0,0,1872.0,PR100225,Andriod,PR100083,0,0
U115610,17,8,1188.0,PR100070,Andriod,,12,4
U115611,1,1,1201.0,PR100017,Windows,PR100272,0,0
U115612,0,4,1220.0,PR100850,Windows,PR100313,0,0
U115613,18,7,1192.0,PR100017,Ios,PR100558,6,9
U115614,5,1,1340.0,PR100287,Windows,PR100176,0,3
U115615,1,1,3193.0,PR100369,Andriod,PR101641,1,0
U115616,14,10,1178.0,PR100028,Andriod,PR102263,7,4
U115617,0,0,1241.0,PR100145,Andriod,PR100251,0,0
U115618,0,0,1250.0,PR100145,Windows,PR100309,0,0
U115619,22,8,1188.0,,Andriod,PR100558,5,14
U115620,1,3,1351.0,PR100368,Windows,PR100619,1,0
U115621,3,3,1278.0,PR100788,Andriod,PR100153,3,0
U115622,8,3,1188.0,PR100028,Windows,,3,4
U115623,0,0,1312.0,PR100453,Andriod,PR100102,0,0
U115624,18,5,1802.0,PR100072,Windows,PR100102,2,15
U115625,0,0,1262.0,,Windows,PR100193,0,0
U115626,2,2,1210.0,PR100102,Andriod,PR100631,1,1
U115627,2,2,1304.0,PR100621,Andriod,PR100748,1,0
U115628,1,1,1426.0,PR100522,Windows,PR100522,1,0
U115629,42,13,1327.0,PR100123,Windows,PR100515,18,19
U115630,0,0,1212.0,PR100017,Andriod,PR100017,0,0
U115631,0,1,2077.0,PR100456,Ubuntu,PR100276,0,0
U115632,3,2,1804.0,PR102063,Andriod,PR102063,2,1
U115633,4,3,1192.0,PR100145,Andriod,PR100348,2,2
U115634,2,2,1188.0,PR100850,Windows,PR100102,2,0
U115635,1,1,1312.0,PR100145,Andriod,PR100166,1,0
U115636,27,11,1188.0,PR100885,Andriod,PR100872,11,11
U115637,2,1,1308.0,PR100792,Windows,PR100363,0,2
U115638,4,4,1196.0,PR100908,Windows,PR100036,2,2
U115639,1,1,1334.0,PR100573,Andriod,PR100017,0,1
U115640,6,5,1192.0,PR100145,Andriod,PR100428,3,3
U115641,21,6,1188.0,PR100070,Windows,PR100209,5,13
U115642,2,1,1192.0,,Andriod,PR100333,0,1
U115644,4,3,1198.0,PR100910,Windows,PR100119,1,3
U115645,1,1,1579.0,PR100274,Windows,PR102624,0,1
U115646,4,6,1327.0,PR100017,Windows,PR100137,2,2
U115647,6,2,2110.0,PR100017,Windows,PR100330,0,5
U115649,0,0,1822.0,PR100355,Windows,PR100102,0,0
U115650,0,4,1180.0,PR101064,Windows,PR100543,0,0
U115651,6,4,1249.0,PR100021,Windows,PR100152,1,5
U115652,2,2,1230.0,PR100902,Windows,PR100309,1,1
U115653,4,4,1215.0,PR100910,Windows,PR100910,1,3
U115654,1,1,1409.0,PR100017,Windows,PR100339,1,0
U115655,3,4,1587.0,PR102476,Windows,PR100319,1,2
U115656,2,9,1394.0,PR100390,Windows,PR100166,2,0
U115657,0,0,1267.0,PR102707,Andriod,PR100202,0,0
U115658,0,0,1298.0,PR100142,Andriod,PR100102,0,0
U115659,3,3,1381.0,PR100578,Andriod,PR101862,0,3
U115660,5,2,1209.0,PR101301,Windows,PR100431,1,4
U115661,0,0,1396.0,PR100453,Windows,PR100654,0,0
U115662,6,2,1188.0,PR100028,Windows,PR100390,4,2
U115663,0,0,1247.0,PR100000,Andriod,PR100017,0,0
U115664,11,2,1379.0,PR100017,Andriod,PR100200,5,6
U115665,2,3,2076.0,PR100099,Windows,PR100181,0,2
U115666,4,4,1243.0,PR100872,Windows,PR100028,3,1
U115667,3,2,1312.0,PR101062,Windows,PR100005,0,2
U115668,7,2,1422.0,PR101293,Windows,PR100251,2,4
U115669,2,1,1324.0,PR100280,Mac OS X,PR100409,1,1
U115670,14,9,1188.0,PR100219,Andriod,PR100219,10,3
U115671,7,3,1495.0,PR100872,Windows,PR101111,3,2
U115672,12,5,1188.0,PR100070,Windows,,3,6
U115673,4,4,1188.0,PR100469,Andriod,PR100673,4,0
U115674,126,13,1260.0,PR100145,Linux,PR100850,13,99
U115675,4,3,2127.0,,Windows,PR100102,2,1
U115676,6,4,1555.0,PR100209,Windows,PR100017,1,4
U115677,0,0,2882.0,,Andriod,PR100258,0,0
U115678,1,2,1875.0,PR100369,Andriod,PR100333,1,0
U115679,0,0,2713.0,PR100166,Windows,PR100102,0,0
U115680,4,2,1312.0,PR100017,Windows,PR100145,1,3
U115681,4,2,1323.0,PR100866,Windows,PR100234,4,0
U115682,1,1,1752.0,PR101194,Andriod,PR100070,1,0
U115683,0,5,1204.0,PR100181,Windows,PR100083,0,0
U115684,0,0,1607.0,PR101637,Andriod,PR100369,0,0
U115685,2,2,1312.0,PR100145,Andriod,PR100020,1,1
U115686,15,4,1292.0,PR101030,Andriod,PR100859,2,8
U115687,4,2,1188.0,PR100028,Andriod,PR100901,3,0
U115688,1,0,1191.0,,Andriod,PR100060,1,0
U115689,4,17,1433.0,PR100017,Windows,PR100880,1,2
U115691,11,6,1188.0,PR100219,Windows,PR100166,5,6
U115692,4,2,1188.0,PR100028,Windows,PR100130,2,1
U115693,0,0,1389.0,PR100044,Windows,PR100017,0,0
U115694,9,6,1188.0,PR100017,Windows,PR101399,6,3
U115695,12,5,1188.0,,Windows,PR100241,4,6
U115696,27,2,1809.0,PR100312,Windows,PR100275,1,24
U115697,12,5,1859.0,,Windows,PR101282,6,5
U115698,2,1,1370.0,PR100010,Andriod,PR100010,2,0
U115699,14,4,1284.0,PR100019,Windows,PR100019,2,9
U115700,66,2,2124.0,PR100013,Windows,PR100060,0,56
U115701,17,16,1199.0,PR100781,Windows,PR100340,10,7
U115702,0,0,1199.0,PR100152,Andriod,PR100017,0,0
U115703,1,1,1192.0,PR100352,Andriod,PR100367,1,0
U115704,2,2,2648.0,PR101603,Windows,PR101603,0,2
U115705,45,12,1303.0,PR101030,Andriod,PR101030,10,31
U115706,0,2,1654.0,PR100014,Andriod,PR100368,0,0
U115707,0,0,1205.0,PR100041,Windows,PR100017,0,0
U115708,9,8,1197.0,PR100910,Windows,PR100017,1,5
U115709,1,1,2003.0,PR100719,Andriod,PR100573,0,0
U115710,15,9,1188.0,PR100070,Windows,PR100219,13,1
U115711,9,3,1330.0,PR100115,Windows,PR100047,1,6
U115712,32,4,1178.0,PR100027,Windows,PR100027,1,23
U115713,1,1,1961.0,PR100904,Windows,PR100782,1,0
U115714,5,4,1309.0,PR100088,Windows,PR100342,0,5
U115715,17,8,1560.0,PR100070,Windows,PR100028,9,5
U115716,8,2,1215.0,PR100312,Windows,PR100312,3,4
U115717,0,0,1248.0,PR100728,Windows,PR100662,0,0
U115719,40,11,1254.0,PR100017,Andriod,PR100017,9,28
U115720,10,2,1179.0,PR100036,Windows,PR100036,3,6
U115721,0,0,1201.0,PR100086,Andriod,,0,0
U115722,0,0,2230.0,PR100494,Windows,PR100202,0,0
U115723,30,17,1350.0,PR100312,Windows,PR100481,20,2
U115724,54,2,1594.0,PR100457,Windows,PR100050,0,46
U115725,2,7,1259.0,PR100138,Windows,PR100506,0,2
U115726,1,1,1323.0,PR100219,Windows,PR100145,1,0
U115727,1,1,3016.0,PR100885,Windows,,0,0
U115728,0,0,1652.0,PR100364,Windows,PR100251,0,0
U115729,1,5,1322.0,PR101637,Andriod,PR100102,0,1
U115730,1,1,1797.0,PR100039,Windows,PR100166,0,1
U115731,0,2,1474.0,PR100311,Windows,PR100348,0,0
U115732,3,1,1595.0,PR101145,Andriod,PR101145,2,0
U115733,4,3,1188.0,PR100028,Windows,PR100664,3,1
U115735,12,37,1181.0,PR101042,Windows,PR101042,3,9
U115736,6,1,1434.0,PR100030,Windows,,1,4
U115737,1,2,2821.0,PR100743,Mac OS X,PR100881,1,0
U115738,0,0,1749.0,PR100181,Windows,PR100017,0,0
U115739,4,3,1397.0,PR100901,Andriod,PR100097,1,3
U115740,0,0,1212.0,PR100017,Windows,PR100200,0,0
U115741,0,1,1775.0,PR100773,Windows,PR100105,0,0
U115742,7,8,1177.0,PR101408,Linux,PR100486,1,5
U115743,1,1,1184.0,PR100010,Andriod,PR100616,1,0
U115744,0,0,1260.0,PR100269,Windows,PR100054,0,0
U115745,4,1,1609.0,,Mac OS X,PR100108,0,4
U115746,2,2,1185.0,PR100672,Windows,PR100330,0,2
U115747,1,2,2263.0,PR100017,Windows,PR100436,0,1
U115748,1,1,1243.0,PR100352,Andriod,PR100145,1,0
U115750,2,1,1181.0,PR100181,Windows,PR100378,0,2
U115751,3,7,1214.0,PR100251,Windows,PR100285,3,0
U115753,18,2,1515.0,PR100102,Andriod,PR100102,2,16
U115754,3,3,3210.0,PR100485,Andriod,PR100142,0,0
U115755,0,0,1183.0,PR100102,Windows,PR100102,0,0
U115756,1,1,1195.0,PR101076,Andriod,PR100859,0,0
U115757,0,3,1215.0,PR100390,Windows,PR100017,0,0
U115758,0,0,1195.0,PR100036,Windows,PR100633,0,0
U115759,2,1,1650.0,PR100060,Windows,PR100219,1,1
U115760,4,1,1180.0,,Windows,PR100694,0,2
U115761,0,0,1790.0,,Windows,PR100010,0,0
U115762,48,11,1644.0,PR100044,Windows,,8,34
U115763,0,0,1371.0,PR100017,Windows,PR100102,0,0
U115764,3,1,2300.0,PR101744,Mac OS X,PR100405,1,1
U115765,0,0,1248.0,PR100179,Linux,PR100064,0,0
U115766,3,3,1220.0,PR100773,Windows,PR100200,2,1
U115767,0,0,1175.0,PR100668,Mac OS X,PR100102,0,0
U115768,4,9,1227.0,PR100910,Windows,PR100219,0,3
U115769,1,3,2753.0,PR100102,Andriod,PR100274,1,0
U115770,1,7,1421.0,PR100166,Windows,PR100223,0,1
U115771,1,0,1534.0,PR100522,Mac OS X,PR100017,0,0
U115772,1,1,2544.0,PR100369,Andriod,PR100080,1,0
U115773,4,2,1318.0,PR100460,Windows,,1,3
U115774,17,3,1220.0,,Windows,PR100083,1,14
U115775,1,1,2661.0,PR100743,Windows,PR100540,0,1
U115776,5,12,1354.0,PR100017,Windows,PR100040,4,1
U115777,4,2,1260.0,,Windows,PR100880,2,2
U115779,0,0,1181.0,PR100739,Andriod,,0,0
U115780,13,8,1180.0,PR100469,Windows,PR100044,8,3
U115781,11,3,1189.0,PR100102,Andriod,PR100102,2,8
U115782,2,1,1182.0,PR100200,Andriod,,2,0
U115784,4,3,1226.0,PR100251,Windows,PR100252,1,1
U115786,0,0,1359.0,PR100102,Andriod,PR100063,0,0
U115787,27,3,1233.0,PR100060,Windows,PR100312,1,25
U115788,4,2,1182.0,PR100073,Windows,PR100106,0,3
U115789,0,0,1707.0,PR100166,Mac OS X,PR100910,0,0
U115790,42,14,2659.0,PR100486,Windows,PR100166,18,15
U115791,0,0,1263.0,PR100636,Andriod,PR100486,0,0
U115792,30,10,1184.0,PR101030,Windows,,12,14
U115793,0,0,1194.0,PR100113,Andriod,PR100239,0,0
U115794,7,5,1180.0,PR100178,Mac OS X,PR100178,4,3
U115795,0,0,1717.0,PR100182,Windows,PR101791,0,0
U115797,0,0,1261.0,PR100504,Andriod,PR100504,0,0
U115798,1,8,1908.0,PR100166,Windows,,1,0
U115799,5,6,1209.0,PR100307,Windows,PR100872,2,2
U115800,2,1,2712.0,PR101215,Windows,PR101215,0,0
U115801,1,1,1538.0,PR100126,Windows,,1,0
U115802,2,2,1221.0,PR100132,Windows,PR100363,1,1
U115803,1,5,1195.0,PR100014,Windows,PR101164,1,0
U115804,1,1,1872.0,PR100003,Windows,PR100446,0,0
U115805,1,1,1743.0,PR100087,Windows,PR101028,1,0
U115806,0,1,1625.0,PR100758,Windows,PR103556,0,0
U115807,1,1,2247.0,PR101686,Andriod,PR102602,1,0
U115808,0,0,1239.0,PR100102,Andriod,PR101814,0,0
U115809,3,5,1462.0,PR100209,Mac OS X,PR100901,3,0
U115810,13,3,3066.0,PR100352,Mac OS X,PR100110,1,10
U115811,2,2,1255.0,PR100017,Windows,PR100469,0,2
U115812,2,1,1430.0,PR100469,Windows,PR100788,1,1
U115813,2,2,1455.0,PR100070,Windows,PR100345,1,1
U115814,12,6,2288.0,PR100617,Windows,PR100200,3,7
U115815,4,3,1515.0,PR100152,Andriod,PR100378,1,3
U115816,13,9,2360.0,PR100483,Mac OS X,PR100474,3,9
U115817,4,1,1797.0,,Andriod,PR100578,1,2
U115818,0,0,1260.0,PR100843,Andriod,PR100268,0,0
U115819,3,2,1221.0,PR100145,Windows,PR100142,1,2
U115820,1,1,1202.0,PR100934,Windows,PR100225,0,0
U115821,6,3,1242.0,,Windows,PR100841,1,4
U115822,12,2,1184.0,PR100224,Mac OS X,PR100453,0,10
U115823,0,0,1358.0,PR101042,Andriod,PR101042,0,0
U115824,19,5,1462.0,PR100872,Windows,PR100901,4,12
U115825,9,7,1380.0,PR101611,Windows,PR100080,3,4
U115826,0,0,1184.0,PR100234,Andriod,PR100312,0,0
U115827,1,1,1869.0,PR100972,Mac OS X,PR100345,0,0
U115828,1,2,1503.0,PR100287,Mac OS X,PR100102,0,0
U115829,6,1,1197.0,PR100060,Windows,PR100390,2,4
U115830,2,9,1238.0,PR100166,Windows,PR100001,2,0
U115831,0,0,1188.0,PR100850,Mac OS X,PR100694,0,0
U115832,0,0,1636.0,PR100219,Windows,PR100368,0,0
U115833,1,1,1221.0,PR100145,Andriod,PR100005,1,0
U115834,0,0,1226.0,PR100151,Windows,PR100520,0,0
U115835,2,1,1483.0,PR100060,Windows,PR100734,1,1
U115836,37,11,1194.0,PR100178,Windows,PR100178,2,33
U115837,3,2,1550.0,PR100522,Windows,PR100522,0,3
U115838,25,4,1508.0,PR100600,Windows,PR100600,4,19
U115839,2,2,1179.0,PR100060,Windows,PR100041,1,1
U115840,1,1,2229.0,PR100119,Andriod,PR100739,0,1
U115841,6,3,1187.0,PR100219,Windows,PR100562,3,3
U115842,14,3,1352.0,PR101094,Mac OS X,PR100821,1,11
U115843,1,5,2384.0,PR100051,Mac OS X,,1,0
U115844,0,0,1254.0,PR100367,Windows,,0,0
U115845,2,2,1614.0,PR100312,Windows,PR100017,0,2
U115846,0,2,1184.0,PR100258,Andriod,PR100023,0,0
U115847,1,2,2002.0,PR101314,Mac OS X,PR101768,0,1
U115848,60,11,2359.0,PR100096,Mac OS X,PR100036,3,46
U115849,5,2,1336.0,PR101148,Windows,PR101603,2,2
U115850,1,2,1188.0,PR100003,Windows,PR100954,1,0
U115851,0,0,1191.0,PR100200,Andriod,PR100074,0,0
U115852,33,17,1263.0,PR101042,Mac OS X,PR101042,15,17
U115853,0,0,1928.0,PR100083,Andriod,PR100156,0,0
U115854,1,1,1313.0,PR100697,Andriod,PR100522,1,0
U115855,5,3,1208.0,PR100612,Andriod,PR100000,1,4
U115856,0,0,1244.0,PR100200,Windows,PR100564,0,0
U115857,2,1,1610.0,PR100953,Mac OS X,PR100787,1,1
U115858,2,1,1243.0,PR100017,Andriod,PR101879,1,1
U115859,1,3,1215.0,PR101934,Ubuntu,PR101934,1,0
U115860,5,5,1194.0,PR100257,Windows,PR100017,5,0
U115861,9,8,1179.0,PR100189,Windows,PR100208,7,2
U115862,1,1,1180.0,PR100226,Andriod,PR100193,0,1
U115863,4,4,1256.0,PR100060,Windows,PR100060,1,3
U115864,2,3,1239.0,PR100102,Andriod,PR100885,2,0
U115865,8,6,1204.0,PR100469,Andriod,PR100469,6,2
U115866,6,5,1196.0,PR100017,Windows,PR100417,0,5
U115867,3,6,1178.0,PR100484,Windows,PR100411,1,1
U115868,3,2,2020.0,,Windows,PR100054,0,1
U115869,0,0,1527.0,PR101732,Windows,PR101732,0,0
U115870,6,1,1293.0,PR100200,Andriod,PR100500,1,5
U115871,1,1,1939.0,PR100028,Andriod,PR100017,0,1
U115872,40,7,1914.0,PR100017,Andriod,PR100044,12,21
U115873,7,2,1220.0,PR100047,Windows,PR100047,1,6
U115874,57,2,1415.0,PR101732,Windows,PR101732,1,38
U115875,5,3,1187.0,PR100457,Mac OS X,PR100102,1,4
U115876,2,2,1607.0,PR100223,Andriod,,1,0
U115877,0,0,1505.0,PR100258,Andriod,PR101637,0,0
U115878,3,2,1957.0,PR101271,Windows,PR100417,0,3
U115879,1,1,1221.0,PR100115,Andriod,PR100859,1,0
U115880,5,5,1194.0,PR100142,Linux,PR100142,0,3
U115881,0,1,1923.0,PR100612,Windows,PR100126,0,0
U115882,0,1,2022.0,PR100677,Andriod,PR101027,0,0
U115883,9,5,1965.0,,Windows,PR100102,4,5
U115885,2,2,1290.0,PR101704,Windows,,1,1
U115886,1,1,1205.0,PR100631,Windows,PR100102,0,1
U115887,2,1,1209.0,,Andriod,PR100444,2,0
U115888,1,2,1198.0,PR100258,Andriod,PR100258,1,0
U115889,3,2,1205.0,PR100071,Windows,PR100073,1,2
U115890,6,2,1182.0,PR100294,Windows,PR100839,0,5
U115891,2,2,1220.0,PR100017,Windows,PR100012,0,2
U115892,9,3,1622.0,PR100390,Windows,PR100434,0,7
U115893,1,1,1215.0,PR102372,Andriod,PR101008,1,0
U115894,2,4,1182.0,PR100279,Windows,,1,1
U115895,0,0,1278.0,PR100017,Andriod,PR100444,0,0
U115896,0,0,1255.0,PR100017,Andriod,PR100048,0,0
U115897,0,0,1176.0,PR100062,Windows,,0,0
U115898,0,0,1192.0,,Andriod,PR100219,0,0
U115899,0,8,1387.0,PR100758,Mac OS X,PR101301,0,0
U115900,1,1,1232.0,PR100612,Andriod,PR100023,1,0
U115901,6,2,1489.0,PR100017,Andriod,PR100794,1,2
